CmteID,Cycle,PACShort,Affiliate,Ultorg,RecipID,RecipCode,FECCandID,Party,PrimCode,Source,Sensitive,Foreign,Active
C00286229,1994,West One Bank/Oregon,West One Bancorp,West One Bancorp,C00286229,PB,,,F1100,S&P94,N,0,1
C00286310,1994,Association of Bituminous Contractors,,Association of Bituminous Contractors,C00286310,PB,,,E1210,Name,N,0,1
C00286401,1994,Marine Engineers Beneficial Assn/Dist 4,Marine Engineers Beneficial Assn,Marine Engineers Beneficial Assn,C00286401,PL,,,LT500,Name,N,0,1
C00286443,1994,Acuson Corp,,Acuson Corp,C00286443,PB,,,H4100,S&P94,N,0,1
C00286583,1994,Minnesota Republican Congressional Cmte,,Minnesota Republican Congressional Cmte,C00286583,PI,,,J1100,Name,N,0,1
C00286591,1994,Committee to Change the Congress,Committee to Change the Congress,Committee to Change the Congress,C00286591,PI,,,J1100,Pattern,N,0,1
C00286609,1994,Transitional Hospitals Corp,,Transitional Hospitals Corp,C00286609,PB,,,H2100,Phone,N,0,1
C00286617,1994,American Classic Voyages,,Equity Group Investments,C00286617,PB,,,T6200,S&P94,N,0,1
C00286807,1994,Prof Airways Systems Specialists Dist 6,,Professional Airways Systems Specialists,C00286807,PL,,,LT500,Phone,N,0,1
C00286880,1994,Term Limits America,,Term Limits America,C00286880,PI,,,J9100,Name,N,0,1
C00286922,1994,Blue Cross/Blue Shield of Maryland,Blue Cross/Blue Shield,Blue Cross/Blue Shield,C00286922,PB,,,F3200,Name,N,0,1
C00287003,1994,Parsons Brinckerhoff,,Parsons Brinckerhoff,C00287003,PB,,,B4000,S&P94,N,0,1
C00287300,1994,FEL Corp,,FEL Corp,C00287300,PB,,,D3000,Phone,N,0,1
C00287524,1994,Cement Kiln Recycling Coalition,,Cement Kiln Recycling Coalition,C00287524,PB,,,M2400,Name,N,0,1
C00287714,1994,Holland America Line Westours,,Carnival Corp,C00287714,PB,,,T6200,S&P94,N,0,1
C00287797,1994,AmeriCredit Corp,,AmeriCredit Corp,C00287797,PB,,,F1400,S&P94,N,0,1
C00287847,1994,Marinette Marine,,Marinette Marine,C00287847,PB,,,D5000,S&P94,Y,0,1
C00288209,1994,Western Dental Services,,Western Dental Services,C00288209,PB,,,F3200,Duns,Y,0,1
C00288613,1994,Rural/Metro Corp,,Rural/Metro Corp,C00288613,PB,,,H3000,S&P96,N,0,1
C00288647,1994,Arizona Assn of Chiropractic,,Arizona Assn of Chiropractic,C00288647,PB,,,H1500,Name,N,0,1
C00288704,1994,National Assn of Psychiatric Trtmnt Ctrs,,National Assn of Psychiatric Trtmnt Ctrs,C00288704,PB,,,H2000,NTPA94,N,0,1
C00288712,1994,Geon Co,,Geon Co,C00288712,PB,,,M1500,S&P94,N,0,1
C00288738,1994,Metters Industries,,Metters Industries,C00288738,PB,,,D3000,Phone,N,0,1
C00288902,1994,Home Health Services & Staffing Assn,,Home Health Services & Staffing Assn,C00288902,PB,,,H3100,Name,N,0,1
C00289041,1994,Telos Corp,,Telos Corp,C00289041,PB,,,C5130,S&P94,N,0,1
C00289058,1994,Genesee & Wyoming Industries,,Genesee & Wyoming Industries,C00289058,PB,,,T5100,S&P/Phone,N,0,1
C00289264,1994,Oneida Tribe of Wisconsin,,Oneida Tribe of Wisconsin,C00289264,PB,,,G6550,Phone,Y,0,1
C00289462,1994,Delacy/Button for Congress,,Delacy/Button for Congress,C00289462,DP,H4OR01022,D,Z4200,Report,N,0,1
C00289595,1994,Putnam Investments,,Putnam Investments,C00289595,PB,,,F2100,S&P94,N,0,1
C00289702,1994,Illinois State Acupuncture Assn,,Illinois State Acupuncture Assn,C00289702,PB,,,H1700,Name,N,0,1
C00289728,1994,Gold Circle Cmte,,Gold Circle Cmte,C00289728,PI,,,J1100,,N,0,1
C00289777,1994,Missouri Hospital Assn,American Hospital Assn,American Hospital Assn,C00289777,PB,,,H2100,SPA96,N,0,1
C00290098,1994,Renew America PAC,Alfonse M. D'Amato (R-NY),Renew America PAC,C00290098,PI,,R,J2200,Phone,N,0,1
C00290106,1994,1994 Republican Senate/House Dinner Cmte,1994 Republican Senate/House Dinner Cmte,1994 Republican Senate/House Dinner Cmte,C00290106,RP,,R,Z4100,Report,N,0,1
C00290254,1994,National Youth PAC,,National Youth PAC,C00290254,PU,, ,Y0000,,N,0,1
C00290304,1994,Freedom's Heritage Forum,,Freedom's Heritage Forum,C00290304,PI,,,J1110,Phone,N,0,1
C00290353,1994,MESC Electronic Systems Inc,,MESC Electronic Systems Inc,C00290353,PB,,,D3000,Phone,N,0,1
C00290445,1994,Vermont Democratic Victory Fund,,Vermont Democratic Victory Fund,C00290445,DP,S4VT00017,D,Z4200,,N,0,1
C00290502,1994,Fifth Third Bancorp,,Fifth Third Bancorp,C00290502,PB,,,F1100,S&P94,N,0,1
C00290536,1994,USCA PAC,,USCA PAC,C00290536,PU,, ,Y0000,,N,0,1
C00290866,1994,Missouri Soybean Assn,,Missouri Soybean Assn,C00290866,PB,,,A1500,Name,N,0,1
C00290890,1994,American Public Communications Council,,American Public Communications Council,C00290890,PB,,,C4600,NTPA/Phone,N,0,1
C00290973,1994,AK Steel,,AK Steel,C00290973,PB,,,M2100,S&P96,N,0,1
C00291054,1994,Victory New Mexico,,Victory New Mexico,C00291054,DP,S2NM00021,D,Z4200,,N,0,1
C00291393,1994,Law Enforcement Alliance of America,,Law Enforcement Alliance of America,C00291393,PI,,,J9000,Phone,N,0,1
C00291476,1994,Emma's List,,Emma's List,C00291476,PI,,,J7150,Nexis,N,0,1
C00291492,1994,Teamsters Joint Council 37,Teamsters Union,Teamsters Union,C00291492,PL,,,LT300,Name,N,0,1
C00291799,1994,Mason Contractors Assn of America,,Mason Contractors Assn of America,C00291799,PB,,,B3000,NTPA,N,0,1
C00291880,1994,Bi-Lo Inc,,Bi-Lo Inc,C00291880,PB,, ,Y0000,,N,0,1
C00291914,1994,Community Bankers Assn of Illinois,,Community Bankers Assn of Illinois,C00291914,PB,,,F1100,Phone,N,0,1
C00291922,1994,California PAC,,California PAC,C00291922,PI,, ,J5100,File,N,0,1
C00292003,1994,New Jersey Cmte for Life,Right to Life,Right to Life,C00292003,PI,,,J7120,Name,N,0,1
C00292094,1994,Genesis Health Ventures,,Genesis Health Ventures,C00292094,PB,,,H2200,S&P96,N,0,1
C00292102,1994,Allergan Inc,,Allergan Inc,C00292102,PB,,,H4300,S&P96,N,0,1
C00292243,1994,Missouri Gas Energy,,Missouri Gas Energy,C00292243,PB,,,E1140,Duns,N,0,1
C00292318,1994,Fisher Scientific International,,Fisher Scientific International,C00292318,PB,,,M9000,S&P96,N,0,1
C00292359,1994,California Victory '94,,California Victory '94,C00292359,DP,S0CA00199,D,Z4200,Report,N,0,1
C00292482,1994,Warner-Nickles 1994 Cmte,,Warner-Nickles 1994 Cmte,C00292482,RP,S8VA00107,R,Z4100,,N,0,1
C00292490,1994,Battery Council International,Battery Council International,Battery Council International,C00292490,PB,,,C5400,NTPA94,N,0,1
C00292516,1994,Your Law & Order Voter Guide,,Your Law & Order Voter Guide,C00292516,PI,, ,Y0000,,N,0,1
C00292706,1994,Knollenberg-Pappageorge Joint Fund,,Knollenberg-Pappageorge Joint Fund,C00292706,RP,H2MI11042,R,Z4100,,N,0,1
C00292755,1994,Southern California Voter Guide,,Southern California Voter Guide,C00292755,PU,, ,Y0000,,N,0,1
C00292938,1994,Roquette America,,Roquette America,C00292938,PB,,,A1500,S&P94,N,0,1
C00292946,1994,Americans for a Republican Majority,Tom DeLay (R-Texas),Americans for a Republican Majority,C00292946,PI,,R,J2200,WSJ,N,0,1
C00292953,1994,AIL Systems Inc,Eaton Corp,Eaton Corp,C00292953,PB,,,C5000,Duns/Phone,N,0,1
C00292995,1994,Chief Deputy Whip's Fund,Bill Richardson (D-NM),Chief Deputy Whip's Fund,C00292995,PI,,D,J2100,JFG,N,0,1
C00293076,1994,Scoular Co,,Scoular Co,C00293076,PB,,,A1500,Duns,N,0,1
C00293118,1994,Illinois Citizens for Life,,Illinois Citizens for Life,C00293118,PI,,,J7120,Name,N,0,1
C00293142,1994,Senate Victory Fund '94,,Senate Victory Fund '94,C00293142,RP,S0WA00019,R,Z4100,,N,0,1
C00293308,1994,June 15 Cmte,,June 15 Cmte,C00293308,DP,H2GA11016,D,Z4200,,N,0,1
C00293670,1994,Standard Commercial Tobacco Co,,Standard Commercial Tobacco Co,C00293670,PB,,,A1300,Name,N,0,1
C00293688,1994,Voter Information Guide,,Voter Information Guide,C00293688,PU,, ,Y0000,,N,0,1
C00293761,1994,Orion Consulting,,Orion Consulting,C00293761,PB,,,G5270,Duns,N,0,1
C00293886,1994,Lincoln Douglas PAC,,Lincoln Douglas PAC,C00293886,PI,,,J1100,Pattern,N,0,1
C00293894,1994,California SANE/Freeze,SANE/Freeze,SANE/Freeze,C00293894,PI,,,JD200,Name,N,0,1
C00293902,1994,American Preventitive Medical Assn,,American Preventitive Medical Assn,C00293902,PB,,,H1700,NTPA96,N,0,1
C00293910,1994,American Assn of Orthodontists,,American Assn of Orthodontists,C00293910,PB,,,H1400,Name,N,0,1
C00294041,1994,Aviall Inc,,Aviall Inc,C00294041,PB,,,T1300,S&P96,N,0,1
C00294058,1994,North Side Savings Bank,,North Side Savings Bank,C00294058,PB,,,F1200,S&P96,N,0,1
C00294363,1994,Leadership for the Future,Sen Jim Sasser (D-Tenn),Leadership for the Future,C00294363,PI,,D,J2100,Phone,N,0,1
C00294371,1994,Living Centers of America,,Living Centers of America,C00294371,PB,,,H2200,S&P94,N,0,1
C00294553,1994,Metropolitan Financial Corp,,Metropolitan Financial Corp,C00294553,PB,,,F1200,S&P94,N,0,1
C00294645,1994,Community Mutual Insurance,,Community Mutual Insurance,C00294645,PB,,,F3200,S&P94,N,0,1
C00294652,1994,Sasser/Sarbanes Victory Fund,,Sasser/Sarbanes Victory Fund,C00294652,DP,S6MD00066,D,Z4200,,N,0,1
C00294728,1994,Senate Victory Cmte,,Senate Victory Cmte,C00294728,DP,S4DE00029,D,Z4200,,N,0,1
C00294918,1994,Fannie Lou Hamer Federal PAC,,Fannie Lou Hamer Federal PAC,C00294918,PI,,,J7500,WebDS,N,0,1
C00294926,1994,Educators Mutual Life Insurance,,Educators Mutual Life Insurance,C00294926,PB,,,F3100,S&P94,Y,0,1
C00294959,1994,Majority Leader's Victory Fund,,Majority Leader's Victory Fund,C00294959,DP,H6MO03119,D,Z4200,,N,0,1
C00295097,1994,American Iron & Steel Institute,,American Iron & Steel Institute,C00295097,PB,,,M2100,Name,N,0,1
C00295139,1994,Community Leadership Cmte,,Community Leadership Cmte,C00295139,PU,, ,Y0000,,N,0,1
C00295162,1994,New Hampshire Citizens Agnst Corruption,,New Hampshire Citizens Agnst Corruption,C00295162,OI,H0NH02124, ,Y0000,,N,0,1
C00295238,1994,Citizens for Fair Representation,,Citizens for Fair Representation,C00295238,PU,H6CA23024, ,Y0000,,N,0,1
C00295337,1994,American Conservative Alliance,,American Conservative Alliance,C00295337,PU,, ,Y0000,,N,0,1
C00295360,1994,Sierra Health Services,,Sierra Health Services,C00295360,PB,,,H3700,S&P96,N,0,1
C00295402,1994,Greater Texas Sportsmen's Coalition,,Greater Texas Sportsmen's Coalition,C00295402,PI,, ,E4200,Name,N,0,1
C00295444,1994,JRS Victory Fund,,JRS Victory Fund,C00295444,DP,S6TN00042,D,Z4200,,N,0,1
C00295451,1994,Republican Senate Victory '94,,Republican Senate Victory '94,C00295451,RP,S0WA00019,R,Z4100,Report,N,0,1
C00295527,1994,Citizens United,,Citizens United,C00295527,PI,,,J1100,Phone,N,0,1
C00295584,1994,Friends to Draft Dave Adkisson,,Friends to Draft Dave Adkisson,C00295584,OI,H4KY02055,,J1200,Name,N,0,1
C00295600,1994,North Side Good Government Cmte,,North Side Good Government Cmte,C00295600,PB,,,G1300,Phone,N,0,1
C00295618,1994,KAYPAC,,KAYPAC,C00295618,PU,, ,Y0000,,N,0,1
C00295642,1994,Apartment & Office Bldg Assn/Metro DC,,Apartment & Office Bldg Assn/Metro DC,C00295642,PB,,,F4500,Name,N,0,1
C00295659,1994,Triton Energy,,Triton Energy,C00295659,PB,,,E1120,S&P94,N,0,1
C00295675,1994,Defeat that Son-of-a-Bush Cmte,,Defeat that Son-of-a-Bush Cmte,C00295675,OI,S4VA00056,,J1200,Nexis,N,0,1
C00295733,1994,Technology Development Assoc,,Technology Development Assoc,C00295733,PB,, ,Y0000,,N,0,1
C00295741,1994,Constitutional Congr Campaign Cmte,,Constitutional Congr Campaign Cmte,C00295741,PI,, ,Y0000,,N,0,1
C00295758,1994,"Dyer, Ellis et al",,"Dyer, Ellis et al",C00295758,PB,,,K1000,WashReps,N,0,1
C00295881,1994,Grenada Sunburst System Corp,,Grenada Sunburst System Corp,C00295881,PB,,,F1100,S&P96,N,0,1
C00295949,1994,Log Cabin Clubs of Pennsylvania,,Log Cabin Clubs of Pennsylvania,C00295949,PU,, ,Y0000,,N,0,1
C00296020,1994,Compaq Computer,,Compaq Computer,C00296020,PB,,,C5110,S&P94,N,0,1
C00296160,1994,Kennedy/DSCC Victory Fund,,Kennedy/DSCC Victory Fund,C00296160,DP,S6MA00015,D,Z4200,Report,N,0,1
C00296236,1994,Ohio Victory 94,,Ohio Victory 94,C00296236,DP,S2OH00105,D,Z4200,Report,N,0,1
C00296244,1994,Texas Victory '94,,Texas Victory '94,C00296244,DP,S4TX00128,D,Z4200,Report,N,0,1
C00296269,1994,California Poultry Industry Federation,,California Poultry Industry Federation,C00296269,PB,,,A2300,Name,N,0,1
C00296319,1994,Democrats for Conservative Government,,Democrats for Conservative Government,C00296319,PI,,,J1100,Name,N,0,1
C00296368,1994,Pennsylvania Victory Fund,,Pennsylvania Victory Fund,C00296368,DP,S2PA00083,D,Z4200,Report,N,0,1
C00296533,1994,Savannah Electric & Power,Southern Co,Southern Co,C00296533,PB,,,E1600,S&P96,N,0,1
C00296616,1994,Transok Inc,Central & South West Corp,Central & South West Corp,C00296616,PB,,,E1140,S&P94,N,0,1
C00296624,1994,Flo-Sun Inc,,Flo-Sun Inc,C00296624,PB,,,A1200,Duns,N,0,1
C00296632,1994,Circuit City Stores,,Circuit City Stores,C00296632,PB,,,G4200,Hoovers,N,0,1
C00296640,1994,Republican Majority Fund,Republican Majority Fund,Republican Majority Fund,C00296640,PI,,R,J2200,Letter,N,0,1
C00296657,1994,Ohio National Life Insurance,,Ohio National Financial Services,C00296657,PB,,,F3300,Duns,N,0,1
C00296699,1994,Volunteer Bank,,Volunteer Bank,C00296699,PB,,,F1000,,N,0,1
C00296822,1994,Allison Engine Co,,Allison Engine Co,C00296822,PB,,,T1300,Web,Y,0,1
C00296954,1994,Conservative Action Council,,Conservative Action Council,C00296954,PU,, ,Y0000,,N,0,1
C00297077,1994,Washington Independence Day Assn,,Washington Independence Day Assn,C00297077,PB,,,G4000,WebDS,N,0,1
C00297085,1994,Eastman Kodak,Eastman Kodak,Eastman Kodak,C00297085,PB,,,M9200,S&P96,N,0,1
C00297184,1994,"Stroock, Stroock & Lavan",,"Stroock, Stroock & Lavan",C00297184,PB,,,K1000,Report,N,0,1
C00297242,1994,Lear Seating Corp,,Lear Seating Corp,C00297242,PB,,,T2200,S&P96,N,0,1
C00297374,1994,Vermont Victory 94 Dinner Cmte,,Vermont Victory 94 Dinner Cmte,C00297374,RP,S8VT00018,R,Z4100,,N,0,1
C00297473,1994,Vesta Insurance Group,,Vesta Insurance Group,C00297473,PB,,,F3100,PhCD,N,0,1
C00297481,1994,Centocor Inc,,Centocor Inc,C00297481,PB,,,H4300,S&P96,N,0,1
C00297523,1994,Schiff/McMillan Victory Fund,,Schiff/McMillan Victory Fund,C00297523,RP,H8NM01075,R,Z4100,,N,0,1
C00297531,1994,Government Is Not God,,Government Is Not God,C00297531,PU,, ,Y0000,,N,0,1
C00297572,1994,DSCC/EMILY'S List Cmte,,DSCC/EMILY'S List Cmte,C00297572,DP,,D,Z4200,Report,N,0,1
C00297606,1994,Mississippi Pharmacists Assn,,Mississippi Pharmacists Assn,C00297606,PB,,,H1750,Name,N,0,1
C00297614,1994,DermPAC,,DermPAC,C00297614,PB,,,H1130,Phone,N,0,1
C00297622,1994,Oklahoma Grocers Assn,National Grocers Assn,National Grocers Assn,C00297622,PB,,,G2400,Name,N,0,1
C00297689,1994,Reform Congress 94,,Reform Congress 94,C00297689,PU,, ,Y0000,,N,0,1
C00297747,1994,Contraves Inc,,Contraves Inc,C00297747,PB,,,C5000,S&P94,N,0,1
C00297853,1994,United Catcher Boats,,United Catcher Boats,C00297853,PB,,,E4100,Name,N,0,1
C00297895,1994,San Diego Victory '94 Cmte,,San Diego Victory '94 Cmte,C00297895,DP,H2CA50034,D,Z4200,Report,N,0,1
C00297911,1994,Texas Forestry Assn,,Texas Forestry Assn,C00297911,PB,,,A5000,Name,N,0,1
C00297929,1994,Missouri Democratic Victory Fund,,Missouri Democratic Victory Fund,C00297929,DP,S4MO00060,D,Z4200,Report,N,0,1
C00297945,1994,Aluminum Brick & Glass Workers Local 169,Aluminum Brick & Glass Workers Union,Aluminum Brick & Glass Workers Union,C00297945,PL,,,LB100,Phone,N,0,1
C00297952,1994,Beaver County Sportsmen,,Beaver County Sportsmen,C00297952,PU,, ,Y0000,,N,0,1
C00297986,1994,War on the West Cmte,,War on the West Cmte,C00297986,RP,S4AZ00030,R,Z4100,Report,N,0,1
C00297994,1994,Michigan Senate Victory Fund,,Michigan Senate Victory Fund,C00297994,DP,S4MI00298,D,Z4200,Report,N,0,1
C00298000,1994,Madison Project,,Madison Project,C00298000,PI,,,J1100,WebDS,N,0,1
C00298018,1994,American Assn Electron Reporters/Transcr,,American Assn Electron Reporters/Transcr,C00298018,PB,,,C5130,Name,N,0,1
C00298026,1994,American Muslim Alliance,,American Muslim Alliance,C00298026,PI,,,J7500,Name,N,0,1
C00298125,1994,Montanans for Mudd/Williams,,Montanans for Mudd/Williams,C00298125,DP,S4MT00068,D,Z4200,Report,N,0,1
C00298133,1994,Santa Fe Pacific Gold,Santa Fe Pacific Corp,Santa Fe Pacific Corp,C00298133,PB,,,E1220,S&P96,N,0,1
C00298141,1994,National Taxpayers Union,,National Taxpayers Union,C00298141,PI,,,J4000,Name,N,0,1
C00298182,1994,Triangle Alliance of Marin,,Triangle Alliance of Marin,C00298182,PU,, ,Y0000,,N,0,1
C00298190,1994,American Short Line Railroad Assn,,American Short Line Railroad Assn,C00298190,PB,,,T5100,WebDA,N,0,1
C00298216,1994,Oklahoma Victory Fund,,Oklahoma Victory Fund,C00298216,DP,S4OK00091,D,Z4200,Report,N,0,1
C00298232,1994,Thompson Creek Metals,,Thompson Creek Metals,C00298232,PB,,,E1220,Phone,N,0,1
C00298273,1994,Let Freedom Ring PAC,,Let Freedom Ring PAC,C00298273,PI,,,J1100,,N,0,1
C00298307,1994,Bring America Back PAC,,Bring America Back PAC,C00298307,PU,, ,Y0000,,N,0,1
C00298315,1994,Sycuan Indian Tribe,,Sycuan Indian Tribe,C00298315,PB,,,G6550,Phone,Y,0,1
C00298331,1994,Win it all in the Fall Cmte,,Win it all in the Fall Cmte,C00298331,RP,S2OH00113,R,Z4100,Report,N,0,1
C00298349,1994,1994 Virginia Victory Dinner,,1994 Virginia Victory Dinner,C00298349,DP,S8VA00156,D,Z4200,Report,N,0,1
C00298463,1994,Texas Assn of Business,,Texas Assn of Business,C00298463,PB,,,G1100,Phone,N,0,1
C00298471,1994,Governor's Birthday Bash,,Governor's Birthday Bash,C00298471,RP,S4MI00165,R,Z4100,Report,N,0,1
C00298562,1994,AMP Inc,,AMP Inc,C00298562,PB,,,C5000,S&P94,Y,0,1
C00298596,1994,NIPSCO Industries,,NIPSCO Industries,C00298596,PB,,,E1620,S&P96,Y,0,1
C00298604,1994,Carpet & Rug Institute,,Carpet & Rug Institute,C00298604,PB,,,M8000,Name,N,0,1
C00298612,1994,GH Holding Corp,,GH Holding Corp,C00298612,PB,,,H2100,Duns,N,0,1
C00298695,1994,Grassroots Victory Fund,ex-Sen Larry Pressler (R-SD),Grassroots Victory Fund,C00298695,PI,,R,J2400,AFP96,N,0,1
C00298703,1994,Illinois Prairie State Chiropractic Assn,,Illinois Prairie State Chiropractic Assn,C00298703,PB,,,H1500,Name,N,0,1
C00298752,1994,Chevron Corp/Texas,Chevron Corp,Chevron Corp,C00298752,PB,,,E1110,Hvr01,N,0,1
C00298760,1994,Commtek Communications,,Commtek Communications,C00298760,PB,,,C1100,Duns,N,0,1
C00298778,1994,Elect! for Animals,,Elect! for Animals,C00298778,PI,,,J7600,Phone,N,0,1
C00298794,1994,'94 Tennessee Victory Fund,,'94 Tennessee Victory Fund,C00298794,DP,H2TN07038,D,Z4200,,N,0,1
C00298828,1994,Home Builders Assn of Louisville,National Assn of Home Builders,National Assn of Home Builders,C00298828,PB,, ,B2000,AFP98,N,0,1
C00298851,1994,First Fidelity Bancorp New York,First Fidelity Bancorp,First Fidelity Bancorp,C00298851,PB,,,F1100,Duns,N,0,1
C00298885,1994,Bear Creek Corp,Shaklee Corp,Shaklee Corp,C00298885,PB,,,G4700,Hvr02,N,1,1
C00298927,1994,New Jersey Cmte 94,,New Jersey Cmte 94,C00298927,DP,S2NJ00080,D,Z4200,Report,N,0,1
C00298935,1994,First Fidelity Bancorp,First Fidelity Bancorp,First Fidelity Bancorp,C00298935,PB,,,F1100,Name,N,0,1
C00299032,1994,Christians for Political Accountability,,Christians for Political Accountability,C00299032,PU,S4CA00076, ,Y0000,,N,0,1
C00299099,1994,National Fedn of Croatian Americans,,National Fedn of Croatian Americans,C00299099,PI,,,J7500,Name,N,0,1
C00299107,1994,Citizens for Economic Growth,,Citizens for Economic Growth,C00299107,RP,S4MN00213,R,Z4100,Report,N,0,1
C00299131,1994,Honesty in Government PAC,,Honesty in Government PAC,C00299131,PU,, ,Y0000,,N,0,1
C00299149,1994,Leadership of Today & Tomorrow,,Leadership of Today & Tomorrow,C00299149,PU,, ,Y0000,,N,0,1
C00299222,1994,Nevadans for Change,,Nevadans for Change,C00299222,RP,S4NV00056,R,Z4100,Report,N,0,1
C00299289,1994,"Seyburn, Kahn et al",,"Seyburn, Kahn et al",C00299289,PB,,,K1000,WebEW,N,0,1
C00299305,1994,5th Dist Bipartisan Cmte,,5th Dist Bipartisan Cmte,C00299305,PU,, ,Y0000,,N,0,1
C00299354,1994,Win Washington 94,,Win Washington 94,C00299354,DP,S4WA00334,D,Z4200,Report,N,0,1
C00299396,1994,Italian American Dem Leadership Council,,Italian American Dem Leadership Council,C00299396,PI,,,J1200,Name,N,0,1
C00299446,1994,Valley Citizens for Accountability,,Valley Citizens for Accountability,C00299446,PU,, ,Y0000,,N,0,1
C00299537,1994,Do It,,Do It,C00299537,OI,H6WI07033, ,Y0000,,N,0,1
C00299578,1994,Patriot Party/Northhampton County,,Patriot Party/Northhampton County,C00299578,PI,,,J1300,Name,N,0,1
C00299677,1994,Montana Indian PAC,,Montana Indian PAC,C00299677,PB,,,G6550,Name,N,0,1
C00299701,1994,"McDermott, Will & Emery",,"McDermott, Will & Emery",C00299701,PB,,,K1200,WebDA,N,0,1
C00299735,1994,Nation PAC,,Nation PAC,C00299735,PI,, ,Y0000,,N,0,1
C00299743,1994,Sonoma Republicans United,,Sonoma Republicans United,C00299743,PI,,,J1100,Name,N,0,1
C00299750,1994,TDS Telecommunications,,Telephone & Data Systems Inc,C00299750,PB,,,C4100,WebDA,N,0,1
C00299826,1994,Arizona Women Against Re-elect English,,Arizona Women Against Re-elect English,C00299826,PU,, ,Y0000,,N,0,1
C00299875,1994,Citizens for an Accountable Congress,,Citizens for an Accountable Congress,C00299875,PI,, ,Y0000,,N,0,1
C00299891,1994,Concerned Citizens of Virginia,,Concerned Citizens of Virginia,C00299891,PU,, ,Y0000,,N,0,1
C00300160,1994,Wyoming Natural Resources Industries,,Wyoming Natural Resources Industries,C00300160,PB,, ,Y0000,,N,0,1
